delta-air-lines, Damaged Luggage, jfk-nrt-sin back. sky club jfk nice wish food didn't need paid . first flight largely uneventful seats expected food nothing special ife great. lounge nrt though needs upgrade terms f&b. lot airlines just small bowls whatever 're serving. (least showers). nrt-sin normal like previous flight. return similar aside fact delta actually listened customer feedback pushed departure time 6 7am. not thrilled arrival jfk bunch others come result 2 hour wait immigration.
delta-air-lines, Food, jfk-nrt-sin back. sky club jfk nice wish food didn't need paid . first flight largely uneventful seats expected food nothing special ife great. lounge nrt though needs upgrade terms f&b. lot airlines just small bowls whatever 're serving. (least showers). nrt-sin normal like previous flight. return similar aside fact delta actually listened customer feedback pushed departure time 6 7am. not thrilled arrival jfk bunch others come result 2 hour wait immigration.
delta-air-lines, Can't Tell, arrived airport around 8.50 10.15 flight. military orders. delayed flight /switched flight 10 times. put standby 3 different flights. gave no preference concern. called talk customer service nothing. flight jacksonville atlanta didn't even serve food drinks said ran time. driven jacksonville norfolk faster. airport 14 hours. unacceptable staff won't tell made standby not wait instead getting food leave area.
delta-air-lines, Food, arrived airport around 8.50 10.15 flight. military orders. delayed flight /switched flight 10 times. put standby 3 different flights. gave no preference concern. called talk customer service nothing. flight jacksonville atlanta didn't even serve food drinks said ran time. driven jacksonville norfolk faster. airport 14 hours. unacceptable staff won't tell made standby not wait instead getting food leave area.
delta-air-lines, Late Flight, jfk lhr possibly worst flight service experienced. cabin crew made clear passengers especially economy real inconvenience - customer service awful food beverages dumped trays little interest passengers. no excuse everyone polite cabin staff anything kicked off result rudeness failure pay attention. economy doesn't mean cheap travelling alone travel business group stayed . compared virgin atlantic ba delta waste money will always change flight choose another carrier future much.
delta-air-lines, Food, jfk lhr possibly worst flight service experienced. cabin crew made clear passengers especially economy real inconvenience - customer service awful food beverages dumped trays little interest passengers. no excuse everyone polite cabin staff anything kicked off result rudeness failure pay attention. economy doesn't mean cheap travelling alone travel business group stayed . compared virgin atlantic ba delta waste money will always change flight choose another carrier future much.
delta-air-lines, Flight Attendant, jfk lhr possibly worst flight service experienced. cabin crew made clear passengers especially economy real inconvenience - customer service awful food beverages dumped trays little interest passengers. no excuse everyone polite cabin staff anything kicked off result rudeness failure pay attention. economy doesn't mean cheap travelling alone travel business group stayed . compared virgin atlantic ba delta waste money will always change flight choose another carrier future much.
delta-air-lines, Customer Service Issue, flew dl brussels sacramento ca. turned really good trip. flights time connections went smooth. ground inflight staff professional friendly. special meal ordered fine. definitely recommend airline!
delta-air-lines, Food, flew dl brussels sacramento ca. turned really good trip. flights time connections went smooth. ground inflight staff professional friendly. special meal ordered fine. definitely recommend airline!
delta-air-lines, Bad Flight, flew bna-atl-eyw round trip spring break. full planes no upgrades available. nice take full size plane key west. four flight segments nice clean comfortable. seat tight coach no flight 1.5 hours. flight attendants competent pleasant legs. loved gate crew key west campy competent. made everyone laugh. easiest way key west opinion. wasn't cheap frequent flyer miles no good first class upgrade didn't mind single bit.
delta-air-lines, Lost Luggage, lhr-jfk 29th march 2015 - b767-400 - boarding slow heathrow organised basic economy seat outbound sector 've never seen seats small partner 6ft 6 not fit seats although everyone entitled someone even audacity recline seat front knowing couldn't fit. flight full services offered good efficient offered complimentary meal snack flight along beverages. flight attendants nice polite however couple miserable rude towards end flight lost interest almost threw coffee us. happy get off flight uncomfortable. jfk-lhr b767-300 - inbound sector much better paid upgrade economy comfort exits seats also meant priority boarding. seats not greatest legroom huge better partner. flight night flight quiet almost empty flight attendants polite services offered good. aircraft way ageing least got us destination. noticed call bells not answered left hours. flight entertainment good new films offered free along games tv shows. recommend delta next time definitely pay upgrade ways due seat pitch basic economy.
delta-air-lines, Food, lhr-jfk 29th march 2015 - b767-400 - boarding slow heathrow organised basic economy seat outbound sector 've never seen seats small partner 6ft 6 not fit seats although everyone entitled someone even audacity recline seat front knowing couldn't fit. flight full services offered good efficient offered complimentary meal snack flight along beverages. flight attendants nice polite however couple miserable rude towards end flight lost interest almost threw coffee us. happy get off flight uncomfortable. jfk-lhr b767-300 - inbound sector much better paid upgrade economy comfort exits seats also meant priority boarding. seats not greatest legroom huge better partner. flight night flight quiet almost empty flight attendants polite services offered good. aircraft way ageing least got us destination. noticed call bells not answered left hours. flight entertainment good new films offered free along games tv shows. recommend delta next time definitely pay upgrade ways due seat pitch basic economy.
delta-air-lines, Flight Attendant, lhr-jfk 29th march 2015 - b767-400 - boarding slow heathrow organised basic economy seat outbound sector 've never seen seats small partner 6ft 6 not fit seats although everyone entitled someone even audacity recline seat front knowing couldn't fit. flight full services offered good efficient offered complimentary meal snack flight along beverages. flight attendants nice polite however couple miserable rude towards end flight lost interest almost threw coffee us. happy get off flight uncomfortable. jfk-lhr b767-300 - inbound sector much better paid upgrade economy comfort exits seats also meant priority boarding. seats not greatest legroom huge better partner. flight night flight quiet almost empty flight attendants polite services offered good. aircraft way ageing least got us destination. noticed call bells not answered left hours. flight entertainment good new films offered free along games tv shows. recommend delta next time definitely pay upgrade ways due seat pitch basic economy.
delta-air-lines, Cancelled Flight, economy nice côte d'azur jfk 4th april 2015. flight hour delayed leave nice airport delta gave passengers complimentary pizza drinks apology wait (even though received email delay several hours ). boarding took forever mandatory checks become long tedious (carry bags opened second time right boarded plane although randomized understand). plane floors loos quite dirty thorough cleaning not done . limited food choices although staff helpful snacks. (oh horrendous immigration queues jfk) everything else great.
delta-air-lines, Food, economy nice côte d'azur jfk 4th april 2015. flight hour delayed leave nice airport delta gave passengers complimentary pizza drinks apology wait (even though received email delay several hours ). boarding took forever mandatory checks become long tedious (carry bags opened second time right boarded plane although randomized understand). plane floors loos quite dirty thorough cleaning not done . limited food choices although staff helpful snacks. (oh horrendous immigration queues jfk) everything else great.
delta-air-lines, Late Flight, "dl28 atlanta-heathrow 16/3/15. party 4. paid $99 upgrade premium economy (drinks seating package). offered 2 drinks noticed economy passengers offered foc. little no discernible difference seats seats economy cabin. given wrong food awful. video equipment failed took almost 1 hr. effect reset. hostess never respond call walk plane report video food issues. generally ""not bothered"" attitude."
delta-air-lines, Food, "dl28 atlanta-heathrow 16/3/15. party 4. paid $99 upgrade premium economy (drinks seating package). offered 2 drinks noticed economy passengers offered foc. little no discernible difference seats seats economy cabin. given wrong food awful. video equipment failed took almost 1 hr. effect reset. hostess never respond call walk plane report video food issues. generally ""not bothered"" attitude."
delta-air-lines, Lost Luggage, flew business bos ams late february. newly configured business cabin a330 now favorite airline plane. comfortable seat/lie flat bed personal space. traveling husband unlike many configurations two middle seats allow two passengers traveling together actually together. food wine excellent usual ife industry leading. let not forget praise huge monitor ife. much larger airline's. delta business preferred airline international travel. areas fall bit short crew professionalism times. instance flight never referred name just lazy. just one comment wish didn't serve bag spiced nuts first cocktail instead served something like hot nuts chips dish instead bag. just little thing isn't top-notch.
delta-air-lines, Food, flew business bos ams late february. newly configured business cabin a330 now favorite airline plane. comfortable seat/lie flat bed personal space. traveling husband unlike many configurations two middle seats allow two passengers traveling together actually together. food wine excellent usual ife industry leading. let not forget praise huge monitor ife. much larger airline's. delta business preferred airline international travel. areas fall bit short crew professionalism times. instance flight never referred name just lazy. just one comment wish didn't serve bag spiced nuts first cocktail instead served something like hot nuts chips dish instead bag. just little thing isn't top-notch.
delta-air-lines, Cancelled Flight, bos-lax 738. boarding fairly efficient. boarded basically two zones preferred boarding first/frequent flyer/credit card holders etc. 'm not fan zones 're always stuck behind someone least turned back people tried boarding group. advertise flight seatback entertainment site noticed booking often switch plane dropdown monitors. flight switched aircraft dropdowns actually not bad thought not thrilled . overhead monitor showed latest 'hunger games' movie 'minions' movie good got live tv seatbacks. monitors seem every 3/4 rows. gave nuts/pretzels twice flight not bad legacy carrier drinks twice. price comparable/just offerings convenient times. arrived early lax no wait takeoff due mid-morning time slot. middle seat row empty aided comfort. 8/10.
delta-air-lines, Booking Problems, bos-lax 738. boarding fairly efficient. boarded basically two zones preferred boarding first/frequent flyer/credit card holders etc. 'm not fan zones 're always stuck behind someone least turned back people tried boarding group. advertise flight seatback entertainment site noticed booking often switch plane dropdown monitors. flight switched aircraft dropdowns actually not bad thought not thrilled . overhead monitor showed latest 'hunger games' movie 'minions' movie good got live tv seatbacks. monitors seem every 3/4 rows. gave nuts/pretzels twice flight not bad legacy carrier drinks twice. price comparable/just offerings convenient times. arrived early lax no wait takeoff due mid-morning time slot. middle seat row empty aided comfort. 8/10.
delta-air-lines, Damaged Luggage, "flying laguardia dallas flight cancelled without airline letting us know no flights 10 hours nyc dallas. really? not even connection home town atlanta. no apologies no sympathy just typical ""welcome new york"" chuckle. think airline tried help family least 10 minutes without sarcastic ""sorry worse!"""
delta-air-lines, Cancelled Flight, "flying laguardia dallas flight cancelled without airline letting us know no flights 10 hours nyc dallas. really? not even connection home town atlanta. no apologies no sympathy just typical ""welcome new york"" chuckle. think airline tried help family least 10 minutes without sarcastic ""sorry worse!"""
delta-air-lines, Flight Booking Problems, generally like delta airlines however need staff designing connection small large airports try make flights weather isn't perfect. numerous bad experiences connecting madison wi detroit mi way boston. run one end dtw end change terminals .e. run b . medallion level passenger. delta needs work detroit metro airport get connecting flights closer together.
delta-air-lines, Flight Attendant Complaints, used recommend flying delta friends family. fly often used great job. past time flying disregarded seats chosen put back row flights. get bad anxiety back unhappy . kindly calmly asked told now need pay extra order choose seat ahead time. flights already starting cost lot no way going pay extra seat every time fly. will never fly delta long operate way.
delta-air-lines, Customer Service Issue, never delta. wife experienced delays delays yesterday march 18 jfk flight montreal got delayed several times. took us 11.30 00.30 next day get fort lauderdale montreal connection jfk.
delta-air-lines, longlines, 6th april kl6149 schiphol jfk. poor service transatlantic flight. plane loaded staff knew technical problem resulted us sat tarmac 2 hours. inflight entertainment poor (chargeable). food provided poor quality tasteless. staff not pleasant personable. poor experience will not repeating!
delta-air-lines, Bad Flight, will never book . currently stranded seattle 3 children booked fly unaccompanied minors. called book flights assured everything order. 5 hour drive airport today told not go flight last flight day connecting city. even calling twice confirm everything left! offered nothing insincere apology. 's like didn't even care. pathetic customer service. will never fly airline.
delta-air-lines, Booking Problems, will never book . currently stranded seattle 3 children booked fly unaccompanied minors. called book flights assured everything order. 5 hour drive airport today told not go flight last flight day connecting city. even calling twice confirm everything left! offered nothing insincere apology. 's like didn't even care. pathetic customer service. will never fly airline.
delta-air-lines, Flight Booking Problems, aboard 767 msp las (economy class) 757 las msp (first class). flight attendants friendly planes clean seemed well maintained. time departures easy smooth landings take offs.
delta-air-lines, Late Flight, ywg-msp-phx. flew ywg-msp crj-900. 1 seat side rather 2 seat side window aisle seat. flight attendant friendly frequently came snacks refills. msp-phx a320. little disappointing a320's don't seatback tv's seat comfortable par every airlines first class a320's. flight attendant also friendly efficient. food fine (soup sandwich chips). first flight came frequently snacks refills. reason ywg-phx route delta's first class $75 economy. delta now preferred airline winnipeg opinion better westjet flew home.
delta-air-lines, Flight Attendant Complaints, "flew dc albuquerque connection atlanta. arrived atlanta followed display boards departing gate. got gate 90 minutes departure confirmed gate location correct sat . sat 10' counter whole time looked window. thought strange plane hadn't arrived yet hadn't made announcements. gate agents busy issuing delta dollars bunch passengers last flight area busy. turned around happened see reader board along wall (not behind gate) gate change. no announcement ever made terminal gate changed no announcement names go gate. moved b28 b3 literally far apart get . time got b3 door closed. found ""red coat"" employee across hall. made seem like idiots announcements made. put us stand atlanta salt lake city 3 shots get one flights. however spring break salt lake huge destination point flights oversold 30+ people standby flight. hustle get one location going 3 different terminals saw numerous reader boards indicated gate changes sitting 3 different terminals never heard one announcement gate change delta flight. finally buy tickets southwest get home. sitting terminal heard announcements gate changes paging passengers check gate. will never fly delta ."
delta-air-lines, Late Flight, cdg ord march 3 one week later back flights leaved time plenty food decent inflight entertainment great choice international movies fly .
delta-air-lines, Food, cdg ord march 3 one week later back flights leaved time plenty food decent inflight entertainment great choice international movies fly .
delta-air-lines, Late Flight, "first experience flying delta extremely disappointed. flight canceled 20 hours advance automatically reassigned flight departing 13 hours later. appreciate seat point 6 flights earlier placed not given choice. called delta associate inform ""not priority"" flights mine canceled. also told departure weather issue incorrect. absolutely nothing help phone unapologetic. co-workers airlines departed mostly time make destination heading just fine delta continued tell weather not ok. arrived airport 5am proceeded sit standby flight flight. sit wait flights overbooked least 15 seats several agents act annoyance asked put standby. attitudes agents generally distasteful rude. treating us creating issues offered no apologies behalf anyone."
delta-air-lines, Booking Problems, "first experience flying delta extremely disappointed. flight canceled 20 hours advance automatically reassigned flight departing 13 hours later. appreciate seat point 6 flights earlier placed not given choice. called delta associate inform ""not priority"" flights mine canceled. also told departure weather issue incorrect. absolutely nothing help phone unapologetic. co-workers airlines departed mostly time make destination heading just fine delta continued tell weather not ok. arrived airport 5am proceeded sit standby flight flight. sit wait flights overbooked least 15 seats several agents act annoyance asked put standby. attitudes agents generally distasteful rude. treating us creating issues offered no apologies behalf anyone."
delta-air-lines, Late Flight, march 1 2015 flight phoenix jfk (1247) delayed due icy conditions new york. 2pm flight finally took off 4pm. hour destination pilot informed us management diverting plane detroit. told agents waiting us arrival gate answer questions. agents turned one disinterested agent talking cell phone arrived told us go re-ticketing prodded. sent us gate a53 already line 150 people us back plane got . lone agent answer questions re-book person individually. 1 hour line hadn't moved . no announcements no accommodations no compassion concern customers. no food no pillows no answers! many us family back jfk waiting us no information give. none 1200 people diverted lost testament understanding patience. clearly understanding one-sided. no one blamed inconvenience airline weather happens. objected total ineptitude lack compassion delta personnel. eventually fellow came around one slice pizza found roaming gates looking information. us slept floor no cots sleeping bags given option. disappointing delta couldn't better. eventually us received $100 voucher insisting compensation discomfort. don't imagine will make much use delta will last choice airline .
delta-air-lines, Booking Problems, march 1 2015 flight phoenix jfk (1247) delayed due icy conditions new york. 2pm flight finally took off 4pm. hour destination pilot informed us management diverting plane detroit. told agents waiting us arrival gate answer questions. agents turned one disinterested agent talking cell phone arrived told us go re-ticketing prodded. sent us gate a53 already line 150 people us back plane got . lone agent answer questions re-book person individually. 1 hour line hadn't moved . no announcements no accommodations no compassion concern customers. no food no pillows no answers! many us family back jfk waiting us no information give. none 1200 people diverted lost testament understanding patience. clearly understanding one-sided. no one blamed inconvenience airline weather happens. objected total ineptitude lack compassion delta personnel. eventually fellow came around one slice pizza found roaming gates looking information. us slept floor no cots sleeping bags given option. disappointing delta couldn't better. eventually us received $100 voucher insisting compensation discomfort. don't imagine will make much use delta will last choice airline .
delta-air-lines, Food, march 1 2015 flight phoenix jfk (1247) delayed due icy conditions new york. 2pm flight finally took off 4pm. hour destination pilot informed us management diverting plane detroit. told agents waiting us arrival gate answer questions. agents turned one disinterested agent talking cell phone arrived told us go re-ticketing prodded. sent us gate a53 already line 150 people us back plane got . lone agent answer questions re-book person individually. 1 hour line hadn't moved . no announcements no accommodations no compassion concern customers. no food no pillows no answers! many us family back jfk waiting us no information give. none 1200 people diverted lost testament understanding patience. clearly understanding one-sided. no one blamed inconvenience airline weather happens. objected total ineptitude lack compassion delta personnel. eventually fellow came around one slice pizza found roaming gates looking information. us slept floor no cots sleeping bags given option. disappointing delta couldn't better. eventually us received $100 voucher insisting compensation discomfort. don't imagine will make much use delta will last choice airline .
delta-air-lines, Customer Service Issue, delta recently finally two class plane ywg-msp (crj-900) believe. total trip ywg-msp-las. despise united erj-145's similar small product international routes ywg previously. thank delta slightly upgrading size planes msp. solid 757-300 economy plus las vegas. solid crew everything nice smooth. 757 refurbished great avod system. flights time crew friendly. cannot ask route. seems delta making large effort improve customer service technology overall experience. working wonders amazing far ahead delta united (carrier las vegas den). preferred us carrier.
delta-air-lines, Damaged Luggage, superb flight helpful cabin crew couldn't enough passengers friendly. food good plentiful drinks. first time flying delta positive experience. will booking rather partners virgin found (unusually) little disappointing flight home.
delta-air-lines, Booking Problems, superb flight helpful cabin crew couldn't enough passengers friendly. food good plentiful drinks. first time flying delta positive experience. will booking rather partners virgin found (unusually) little disappointing flight home.
delta-air-lines, Flight Attendant, superb flight helpful cabin crew couldn't enough passengers friendly. food good plentiful drinks. first time flying delta positive experience. will booking rather partners virgin found (unusually) little disappointing flight home.
delta-air-lines, Flight Booking Problems, managed get back home 43 hours left hotel get flight ny jfk dublin. given no explanation left standing several queues hours refreshments given hours later. people queue started giving nobody given information updates delta employee got police. 'll go via aer lingus future know not treat people like . flight return maybe 15 euros cheaper mistake .
delta-air-lines, Customer Service Issue, will never fly delta . wife scheduled fly atlanta wilmington made check carry bags ramp 15 minutes later deplaned. just waited 45 minutes terminal flight crew. board us tell us weather stopped flight. don't insult intelligence. plane sat view 4 hours refused luggage. 24 hours later no one delta knows bags . re-routed oaj customer service atlanta assured us re-routed. totally avoidable.
delta-air-lines, Flight Attendant Complaints, early august 2014 booked business elite ticket stt atl february 22 2015. confirmation indicated seat number meal included ticket. check-however found delta changed status economy seat far back aircraft. called delta rectify situation son--law treated rudely. spent 2 hours phone result “ request upgraded airport. airport another 30 minute wait talk delta representative learn 'd appeal boarding desk. one hour wait ensued head line departure desk delta representative ignored waited people fiddled computer terminal wasn't working. end result rudeness no help . got neither meal priority baggage check-paid . flight late arriving atl run make connecting flight bos. delta changed seat assignment flight also. called file complaint delta supervisor informed delta changes aircraft seat assignments passenger status without notifying passengers confirmed sold assigned seats one person normal”practices delta. can't imagine anyone want fly delta airlines. money treat like dirt worse. plenty carriers . based experience can't see ever flying delta . know not alone least 20 people line behind similar complaints.
delta-air-lines, Booking Problems, early august 2014 booked business elite ticket stt atl february 22 2015. confirmation indicated seat number meal included ticket. check-however found delta changed status economy seat far back aircraft. called delta rectify situation son--law treated rudely. spent 2 hours phone result “ request upgraded airport. airport another 30 minute wait talk delta representative learn 'd appeal boarding desk. one hour wait ensued head line departure desk delta representative ignored waited people fiddled computer terminal wasn't working. end result rudeness no help . got neither meal priority baggage check-paid . flight late arriving atl run make connecting flight bos. delta changed seat assignment flight also. called file complaint delta supervisor informed delta changes aircraft seat assignments passenger status without notifying passengers confirmed sold assigned seats one person normal”practices delta. can't imagine anyone want fly delta airlines. money treat like dirt worse. plenty carriers . based experience can't see ever flying delta . know not alone least 20 people line behind similar complaints.
delta-air-lines, Food, early august 2014 booked business elite ticket stt atl february 22 2015. confirmation indicated seat number meal included ticket. check-however found delta changed status economy seat far back aircraft. called delta rectify situation son--law treated rudely. spent 2 hours phone result “ request upgraded airport. airport another 30 minute wait talk delta representative learn 'd appeal boarding desk. one hour wait ensued head line departure desk delta representative ignored waited people fiddled computer terminal wasn't working. end result rudeness no help . got neither meal priority baggage check-paid . flight late arriving atl run make connecting flight bos. delta changed seat assignment flight also. called file complaint delta supervisor informed delta changes aircraft seat assignments passenger status without notifying passengers confirmed sold assigned seats one person normal”practices delta. can't imagine anyone want fly delta airlines. money treat like dirt worse. plenty carriers . based experience can't see ever flying delta . know not alone least 20 people line behind similar complaints.
delta-air-lines, Can't Tell, left airport jamaica 7.5 hours told flight cancelled. now 11pm needed find luggage go process finding hotel reservations along 100 passengers. next direct flight home nyc two days. following morning delta tells us flight leaves 40 minutes. now need pack get airport fast. flew business elite disturbing find armrest broken no wifi tv. choice meal eggs cereal? gone coach. flight not cheap expected . realizing now delta not normal choice airlines.
delta-air-lines, Cancelled Flight, left airport jamaica 7.5 hours told flight cancelled. now 11pm needed find luggage go process finding hotel reservations along 100 passengers. next direct flight home nyc two days. following morning delta tells us flight leaves 40 minutes. now need pack get airport fast. flew business elite disturbing find armrest broken no wifi tv. choice meal eggs cereal? gone coach. flight not cheap expected . realizing now delta not normal choice airlines.
delta-air-lines, Food, left airport jamaica 7.5 hours told flight cancelled. now 11pm needed find luggage go process finding hotel reservations along 100 passengers. next direct flight home nyc two days. following morning delta tells us flight leaves 40 minutes. now need pack get airport fast. flew business elite disturbing find armrest broken no wifi tv. choice meal eggs cereal? gone coach. flight not cheap expected . realizing now delta not normal choice airlines.
delta-air-lines, Lost Luggage, sju-jfk economy comfort seats. late night flight sju. crew fine. economy comfort seats adequate legroom - glad paid extra room regular coach seats looked like torture tall people. flight entertainment though terrible. tiny overhead movie screens. thought delta seat back video screens. really annoyed spent money sit first - seats not much better econ comfort tiny overhead movie screens every rows. handed tiny roll cheese turkey milky way beverage service. not memorable flight route jetblue still wins every time.
delta-air-lines, Damaged Luggage, flew baton rouge orlando florida via atlanta. mistake! delayed outbound flight orlando 5 hours. delayed bound flight 3 hours. will never fly delta .
delta-air-lines, Lost Luggage, 12 hour flight tlv-jfk excellent crew. upbeat polite couldn't enough. economy seating fine 3-3-3 configuration 777 aircraft liveable duration. dinner followed many sandwiches peanuts pretzels can eat much many beverages like served smile request cabin pass throughs. crew trip seniority (asked) folks understood profession customer service. video demand top class. grade. minus 1 point lavatories kept bit tidier long flight.
delta-air-lines, Food, 12 hour flight tlv-jfk excellent crew. upbeat polite couldn't enough. economy seating fine 3-3-3 configuration 777 aircraft liveable duration. dinner followed many sandwiches peanuts pretzels can eat much many beverages like served smile request cabin pass throughs. crew trip seniority (asked) folks understood profession customer service. video demand top class. grade. minus 1 point lavatories kept bit tidier long flight.
delta-air-lines, Bad Flight, traveling 10 month old infant. connecting flights st paul airport kansas city. flight supposed depart 7.35 pm. got gate told flight delayed 2 hours. amazed plane gate. asked delay told no pilot available. now getting stuck baby girl airport 2 hours no baby food left. no delta !
delta-air-lines, Food, traveling 10 month old infant. connecting flights st paul airport kansas city. flight supposed depart 7.35 pm. got gate told flight delayed 2 hours. amazed plane gate. asked delay told no pilot available. now getting stuck baby girl airport 2 hours no baby food left. no delta !
delta-air-lines, Damaged Luggage, man-ams-ewr ewr-atl-man. flights left time. nice fa's. regular drink/bar service. nice get bottle water . main issue seats uncomfortable flights ny back atlanta. flights old 25 year planes felt .
delta-air-lines, Can't Tell, flew nyc-cdg via dtw delta. positive point upgraded first class us journey isn't worth can drink whatever alcohol like. seats uncomfortable -atlantic flight staff rather impolite not caring . arrived time. food not satisfying not tasty. entertainment eyes interesting point delta. expensive low standards.
delta-air-lines, Flight Attendant Complaints, nrt-pdx-nrt premium economy. 'm frequent flyer delta usually fly business class. going portland food far superior food return 'm certain high level catering nrt. return amount food not good either no food available galley. beg get peanuts seemed like getting big favor fa (hello 10-hour flight no snack besides ice cream). seat enough legroom recline doesn't interfere person behind much except making av angle uncomfortable watch one behind. great avod delta's selling point economy. fas pleasant not overly -just job. toilets not cleaned throughout flight. stocked paper products never cleaned trash overflowing. bearable not enjoyable overall. hard come business class lie-flat seat good food.
delta-air-lines, Food, nrt-pdx-nrt premium economy. 'm frequent flyer delta usually fly business class. going portland food far superior food return 'm certain high level catering nrt. return amount food not good either no food available galley. beg get peanuts seemed like getting big favor fa (hello 10-hour flight no snack besides ice cream). seat enough legroom recline doesn't interfere person behind much except making av angle uncomfortable watch one behind. great avod delta's selling point economy. fas pleasant not overly -just job. toilets not cleaned throughout flight. stocked paper products never cleaned trash overflowing. bearable not enjoyable overall. hard come business class lie-flat seat good food.
delta-air-lines, Lost Luggage, flew delta st. louis las vegas via minneapolis. four legs left arrived time. planes md-90 757 're clean comfortable. four flights wifi. flight attendants friendly offered small snack longer legs. pilots made announcements appropriate. will fly delta given choice.
delta-air-lines, Flight Attendant, flew delta st. louis las vegas via minneapolis. four legs left arrived time. planes md-90 757 're clean comfortable. four flights wifi. flight attendants friendly offered small snack longer legs. pilots made announcements appropriate. will fly delta given choice.
delta-air-lines, Can't Tell, lca-ams-ewr ewr-cdg-lca. flights time overall good service. food drinks entertainment good. return flight bit delayed snow baggage arrived day handling issues transit french airport (cdg).
delta-air-lines, general, flew bos dfw via cvg january 23rd. good experience small aircraft legs clean economy comfort. flight attendants good excellent customer service. cvg dfw flight delayed due maintenance repaired flight went without issues. arriving dallas just minutes late baggage service good bags quickly. return flight dfw bos via atl january 29th also good planes full legs. didn't get economy comfort dfw-atl paid $19 preferred seat think not good idea since got group 2 almost didn't get space carry-group 1 passengers almost got . think paying something extra seat go group 1 despite flight good flight attendants ok. leg atl- bos nice got economy comfort flight attendants professional cool flights departed arrived time.
delta-air-lines, Flight Attendant, flew bos dfw via cvg january 23rd. good experience small aircraft legs clean economy comfort. flight attendants good excellent customer service. cvg dfw flight delayed due maintenance repaired flight went without issues. arriving dallas just minutes late baggage service good bags quickly. return flight dfw bos via atl january 29th also good planes full legs. didn't get economy comfort dfw-atl paid $19 preferred seat think not good idea since got group 2 almost didn't get space carry-group 1 passengers almost got . think paying something extra seat go group 1 despite flight good flight attendants ok. leg atl- bos nice got economy comfort flight attendants professional cool flights departed arrived time.
delta-air-lines, Can't Tell, lga-bna operated endeavour air jan 30th. aircraft - 2 week old crj900. departed 2 hours late due plane arriving late crew attempting (unsuccessfully) fix broken overhead bin lock. eventually gave scotch-taped bin cover wouldn't open flight. otherwise flight uneventful fairly comfortable. snacks soft drinks distributed fa's attentive. return flight bna got cancelled due lga completely shutting due winter storm feb 2nd got rerouted jfk via atl. 40-minute flight bna atl uneventful completely full 23.5 y.o. a320. no food drink service short flight. atl-jfk eventually departed 3 hours late despite jfk-bound domestic flight cancelled. md88 completely full understandable given three previous flights jfk cancelled day. despite age aircraft comfortable flight smooth. upon landing jfk wait another 1.5 hours taxiway gate become available. bottom line: delta got back home albeit 8 hours late think 's pretty good given circumstances.
delta-air-lines, Cancelled Flight, lga-bna operated endeavour air jan 30th. aircraft - 2 week old crj900. departed 2 hours late due plane arriving late crew attempting (unsuccessfully) fix broken overhead bin lock. eventually gave scotch-taped bin cover wouldn't open flight. otherwise flight uneventful fairly comfortable. snacks soft drinks distributed fa's attentive. return flight bna got cancelled due lga completely shutting due winter storm feb 2nd got rerouted jfk via atl. 40-minute flight bna atl uneventful completely full 23.5 y.o. a320. no food drink service short flight. atl-jfk eventually departed 3 hours late despite jfk-bound domestic flight cancelled. md88 completely full understandable given three previous flights jfk cancelled day. despite age aircraft comfortable flight smooth. upon landing jfk wait another 1.5 hours taxiway gate become available. bottom line: delta got back home albeit 8 hours late think 's pretty good given circumstances.
delta-air-lines, Food, lga-bna operated endeavour air jan 30th. aircraft - 2 week old crj900. departed 2 hours late due plane arriving late crew attempting (unsuccessfully) fix broken overhead bin lock. eventually gave scotch-taped bin cover wouldn't open flight. otherwise flight uneventful fairly comfortable. snacks soft drinks distributed fa's attentive. return flight bna got cancelled due lga completely shutting due winter storm feb 2nd got rerouted jfk via atl. 40-minute flight bna atl uneventful completely full 23.5 y.o. a320. no food drink service short flight. atl-jfk eventually departed 3 hours late despite jfk-bound domestic flight cancelled. md88 completely full understandable given three previous flights jfk cancelled day. despite age aircraft comfortable flight smooth. upon landing jfk wait another 1.5 hours taxiway gate become available. bottom line: delta got back home albeit 8 hours late think 's pretty good given circumstances.
delta-air-lines, longlines, flew lax-yvr delta. first time delta impressed. took 6am flight airport around 4am staff present able lift mood even without morning coffee. barely wait security bag check. got gate flight crew already chatting travellers. boarding quick. unfortunately slight delay due 'mechanical failure' still arrived time. fa excellent 3 drink services (think) offering coffee water -. slept 1.5 hrs three hour flight comfortably due lovely headrests adjust multiple ways. didn't try recline chair however.
delta-air-lines, Flight Booking Problems, suffering sinus/head cold not anticipating return lax-jfk-bda red eye. flight scheduled depart lax 9.40pm checked delta's priority counter around 8:00pm proceeded quite quickly thru security found way crowded skyclub. boarded aircraft pleased discover plane newly converted b-767 new business elite product-proceeding seat coat stowed served champagne champagne glass (unlike american still give tacky plastic cups) pre-flight drink. seat 4a quite comfortable reclined full lie flat bed nice pillow quilted blanket well amenity kit. soon air borne changed pajamas slept way jfk. crew quite keen help nice ladies jfk skyclub transit time bda. jfk-bda flight also pleasant although slept one also. nice experience delta route especially new biz elite product lax jfk-will look forward .
